U238 92 238 238.0508 600
5
9.22905968e-03 0.01447085
1.49159009e-02 0.01351644
2.41069086e-02 0.01276601
3.89613105e-02 0.01217574
6.29688250e-02 0.01171144
1.01769496e-01 0.01134622
1.64478697e-01 0.01105893
2.65828592e-01 0.01083296
4.29629135e-01 0.0106552
6.94361702e-01 0.01051538
1.12221945e+00 0.0104054
1.81371826e+00 0.01031889
2.93131075e+00 0.01025084
4.73755096e+00 0.01019731
7.65677575e+00 0.0101552
1.23747935e+01 0.01012208
2.00000000e+01 0.01009603
51 0 60
1.00000000e-11 0
1.61618858e-11 0
2.61206553e-11 0
4.22159048e-11 0
6.82288632e-11 0
1.10270710e-10 0
1.78218262e-10 0
2.88034319e-10 0
4.65517777e-10 0
7.52364516e-10 0
1.21596294e-09 0
1.96522542e-09 0
3.17617487e-09 0
5.13329756e-09 0
8.29637690e-09 0
1.34085096e-08 0
2.16706801e-08 0
3.50239057e-08 0
5.66052364e-08 0
9.14847367e-08 0
1.47856587e-07 0
2.38964127e-07 0
3.86211093e-07 0
6.24189959e-07 0
1.00880868e-06 0
1.63042507e-06 0
2.63507439e-06 0
4.25877713e-06 0
6.88298697e-06 0
1.11242049e-05 0
1.79788130e-05 0
2.90571522e-05 0
4.69618376e-05 0
7.58991857e-05 0
1.22667397e-04 0
1.98253646e-04 0
3.20415279e-04 0
5.17851515e-04 0
8.36945706e-04 0
1.35266209e-03 0
2.18615703e-03 0
3.53324202e-03 0
5.71038541e-03 0
9.22905968e-03 0
1.49159009e-02 0
2.41069086e-02 0
3.89613105e-02 0
6.29688250e-02 0
1.01769496e-01 0
1.64478697e-01 0
2.65828592e-01 0
4.29629135e-01 0.05020701
6.94361702e-01 0.14316629
1.12221945e+00 0.26966865
1.81371826e+00 0.42468991
2.93131075e+00 0.58536126
4.73755096e+00 0.71300625
7.65677575e+00 0.77978906
1.23747935e+01 0.79808979
2.00000000e+01 0.7999578
18 200 60
1.00000000e-11 0
1.61618858e-11 0
2.61206553e-11 0
4.22159048e-11 0
6.82288632e-11 0
1.10270710e-10 0
1.78218262e-10 0
2.88034319e-10 0
4.65517777e-10 0
7.52364516e-10 0
1.21596294e-09 0
1.96522542e-09 0
3.17617487e-09 0
5.13329756e-09 0
8.29637690e-09 0
1.34085096e-08 0
2.16706801e-08 0
3.50239057e-08 0
5.66052364e-08 0
9.14847367e-08 0
1.47856587e-07 0
2.38964127e-07 0
3.86211093e-07 0
6.24189959e-07 0
1.00880868e-06 0
1.63042507e-06 0
2.63507439e-06 0
4.25877713e-06 0
6.88298697e-06 0
1.11242049e-05 0
1.79788130e-05 0
2.90571522e-05 0
4.69618376e-05 0
7.58991857e-05 0
1.22667397e-04 0
1.98253646e-04 0
3.20415279e-04 0
5.17851515e-04 0
8.36945706e-04 0
1.35266209e-03 0
2.18615703e-03 0
3.53324202e-03 0
5.71038541e-03 0
9.22905968e-03 0
1.49159009e-02 0
2.41069086e-02 0
3.89613105e-02 0
6.29688250e-02 0
1.01769496e-01 0
1.64478697e-01 0
2.65828592e-01 0
4.29629135e-01 0
6.94361702e-01 0
1.12221945e+00 0.02347456
1.81371826e+00 0.12560835
2.93131075e+00 0.21721541
4.73755096e+00 0.27516927
7.65677575e+00 0.2964536
1.23747935e+01 0.29984732
2.00000000e+01 0.29999905
